제품ID,제품명,대분류,브랜드,정가,할인율,판매가,리뷰점수,리뷰수,제품URL,이미지URL,가로_W(mm),높이_H(mm),깊이_D(mm),소분류,카테고리코드,재고,쿠폰할인,타임세일,벤더사,가격_등급,가성비_점수,실구매가_추정,인기도_점수,리뷰_신뢰도,소재_등급,천연소재_여부,친환경_여부,관리_용이성,브랜드_등급,브랜드_원산지,색상_계열,디자인_스타일,점유면적(cm²),크기_등급,침대_사이즈,소파_인원수,식탁_인원수,무료배송_여부,설치포함_여부,배송_편의점수,1인가구_적합도,신혼부부_적합도,대가족_적합도,공간절약형_적합도,재고_여부,반려동물_적합도,A/S 책임자와 전화번호,KC 인증 필 유무,구성품,"배송,설치비용",색상,제조국,제조자,주요 소재,크기,품명,품질보증기준
G25110022388,PRO 6 CHAIR (sled frame)_Grey,식탁·테이블,플로토토,460000,0,460000,0,0,https://homestyle.lge.co.kr/item?productId=G25110022388,https://static-store.lge.co.kr/goods/org/009/251203000113009.png,530,805,495,식탁,2506000082,999999,N,N,㈜ 두오모,저가,0,460000,49.6,0,미분류,FALSE,FALSE,3,일반,국내,그레이계,기타,2624,소,,,1,FALSE,FALSE,0,3,0,0,3,있음,0,A/S 고객센터: 02-6958-9222,인증 대상 아님,해당 사항 없음,상세페이지 참조,Grey,Flototto,독일,Seat shell:100 % polypropylene Frame : Stainless Steel powder-coated,W530*D495*H805*SH460,PRO 6 CHAIR (sled frame),상세페이지 참조
G25110022384,PRO 6 CHAIR (four legged)_Aquablue,식탁·테이블,플로토토,440000,0,440000,0,0,https://homestyle.lge.co.kr/item?productId=G25110022384,https://static-store.lge.co.kr/goods/org/681/251107000096681.jpg,535,795,511,식탁,2506000082,999999,N,N,㈜ 두오모,저가,0,440000,49.6,0,미분류,FALSE,FALSE,3,일반,국내,컬러계,컬러풀,2734,소,,,1,FALSE,FALSE,0,3,0,0,3,있음,0,A/S 고객센터: 02-6958-9222,인증 대상 아님,해당 사항 없음,상세페이지 참조,Aquablue,Flototto,독일,Seat shell:100 % polypropylene Frame : powder-coated,W535*D511*H795*SH460,PRO 6 CHAIR (four legged),상세페이지 참조
G25110022334,PRO 6 CHAIR (four legged) _ White,식탁·테이블,플로토토,440000,0,440000,0,0,https://homestyle.lge.co.kr/item?productId=G25110022334,https://static-store.lge.co.kr/goods/org/007/251203000113007.png,535,795,511,식탁,2506000082,999999,N,N,㈜ 두오모,저가,0,440000,49.6,0,미분류,FALSE,FALSE,3,일반,국내,화이트계,기타,2734,소,,,1,FALSE,FALSE,0,3,0,0,3,있음,0,상세페이지 참조,인증 대상 아님,해당 사항 없음,상세페이지 참조,white,독일,Flototto  ,Seat shell:100 % polypropylene Frame : powder-coated,W535*D511*H795*SH460,PRO 6 CHAIR (four legged)  ,상세페이지 참조
G25100020151,캄포구스50 클래식 모듈소파 1.5인형 (좌우 택1)_아이보리,소파,까사미아,1500000,0,1500000,0,0,https://homestyle.lge.co.kr/item?productId=G25100020151,https://static-store.lge.co.kr/goods/org/700251017000072700.jpg,1350,600,1150,일반소파,2506000070,287,N,N,(주)신세계까사,저가,0,1500000,49.1,0,미분류,FALSE,FALSE,3,중급,국내,화이트계,기타,15525,중,,1,,FALSE,FALSE,0,2,0,0,1,있음,0,까사미아 고객센터 1588-3408,안전기준준수,모듈소파 1.5인형 1EA (좌우 택1),상세페이지 참조,위븐 아이보리,중국,까사미아 OEM,상세페이지 참조,W135 X D115 X H60-72(SH52)cm,캄포구스50 클래식 모듈소파 1.5인형 (좌우 택1),"정상적인 사용 범위에서 발생한 품질, 성능 등 제조상 하자에 대하여 3년간 무상 A/S (상품 인도일 기준, 일부 사용상 하자 제외, 그 외 보증 범위가 없는 경우 소비자 분쟁 해결 기준에 따름)"
G25100020156,캄포구스50 클래식 모듈소파 (컬러 택1),소파,까사미아,1470000,0,1470000,0,0,https://homestyle.lge.co.kr/item?productId=G25100020156,https://static-store.lge.co.kr/goods/org/725251017000072725.jpg,1150,600,1150,일반소파,2506000070,2071,N,N,(주)신세계까사,저가,0,1470000,49.1,0,미분류,FALSE,FALSE,3,중급,국내,화이트계,기타,13225,중,,,,FALSE,FALSE,0,1,0,0,1,있음,0,까사미아 고객센터 1588-3408,안전기준준수,모듈소파 1EA,상세페이지 참조,"위븐 아이보리, 위븐 베이지, 니든 아이보리",중국,까사미아 OEM,상세페이지 참조,W115 X D115 X H60-72(SH52)cm,캄포구스50 클래식 모듈소파 (컬러 택1),"정상적인 사용 범위에서 발생한 품질, 성능 등 제조상 하자에 대하여 3년간 무상 A/S (상품 인도일 기준, 일부 사용상 하자 제외, 그 외 보증 범위가 없는 경우 소비자 분쟁 해결 기준에 따름)"
G25100020148,캄포구스30 슬림 모듈소파 오토만_아이보리,소파,까사미아,740000,25,555000,0,0,https://homestyle.lge.co.kr/item?productId=G25100020148,https://static-store.lge.co.kr/goods/org/685251017000072685.jpg,1000,520,1000,일반소파,2506000070,177,N,N,(주)신세계까사,저가,0,555000,49.1,0,미분류,FALSE,FALSE,3,중급,국내,화이트계,기타,100,소,,,,FALSE,FALSE,0,3,0,0,3,있음,0,까사미아 고객센터 1588-3408,안전기준준수,모듈 오토만 1EA,상세페이지 참조,아이보리,중국,까사미아 OEM,상세페이지 참조,W100 X D100 X H52cm,캄포구스30 슬림 모듈소파 오토만,"정상적인 사용 범위에서 발생한 품질, 성능 등 제조상 하자에 대하여 3년간 무상 A/S (상품 인도일 기준, 일부 사용상 하자 제외, 그 외 보증 범위가 없는 경우 소비자 분쟁 해결 기준에 따름)"
G25100020988,암체어 33/앤틱 클래식/앤틱 케인,식탁·테이블,톤,770000,0,770000,0,0,https://homestyle.lge.co.kr/item?productId=G25100020988,https://static-store.lge.co.kr/goods/org/960/251027000089960.jpg,545,780,570,식탁,2506000082,10,N,N,주식회사 에프엠 가구라운지,중저가,0,770000,49.6,0,미분류,FALSE,FALSE,3,중급,국내,미분류,기타,3106,소,,,1,FALSE,FALSE,0,3,0,0,3,있음,0,02-6956-9293,무,본품 1EA,"22,000 박스당",앤틱 클래식/앤틱 케인,체코,TON (에프엠가구 라운지),"너도밤나무, 라탄",W545*D570*H780*AH700*SH440mm,암체어 33,상세페이지 참조
G25100020768,체어 어게인/라이트 내추럴,식탁·테이블,톤,647000,0,647000,0,0,https://homestyle.lge.co.kr/item?productId=G25100020768,https://static-store.lge.co.kr/goods/org/785/251023000086785.jpg,590,820,570,식탁,2506000082,999999,N,N,주식회사 에프엠 가구라운지,저가,0,647000,49.6,0,미분류,FALSE,FALSE,3,중급,국내,우드·브라운계,기타,3363,소,,,1,FALSE,FALSE,0,3,0,0,3,있음,0,02-6956-9293,무,본품 1EA,"22,000 박스당",라이트 내추럴,체코,TON (에프엠가구 라운지),너도밤나무,W590*D570*H820*SH440mm,체어 에게인,상세페이지 참조
G25100020129,25년11월입고 체어 라지따/다크 웬지,의자,톤,286000,0,286000,0,0,https://homestyle.lge.co.kr/item?productId=G25100020129,https://static-store.lge.co.kr/goods/org/587/251017000072587.jpg,450,787,460,인테리어의자,2506000083,999999,N,N,주식회사 에프엠 가구라운지,저가,0,286000,50,0,미분류,FALSE,FALSE,3,중급,국내,블랙계,기타,2070,중,,,,FALSE,FALSE,0,1,0,0,1,있음,0,02-6956-9293,무,본품 1EA,"22,000 박스당",다크 웬지,체코,TON (에프엠가구 라운지),너도밤나무,W450*D460*H787*SH440mm,체어 라지따,상세페이지 참조
G25100020117,체어 14/라이트 내추럴,의자,톤,336000,0,336000,0,0,https://homestyle.lge.co.kr/item?productId=G25100020117,https://static-store.lge.co.kr/goods/org/513/251017000072513.jpg,410,840,515,인테리어의자,2506000083,999999,N,N,주식회사 에프엠 가구라운지,저가,0,336000,50,0,미분류,FALSE,FALSE,3,중급,국내,우드·브라운계,기타,2112,중,,,,FALSE,FALSE,0,1,0,0,1,있음,0,02-6956-9293,무,본품 1EA,"22,000 박스당",라이트 내추럴,체코,TON (에프엠가구 라운지),너도밤나무,W410*D515*H840*SH440mm,체어 14,상세페이지 참조
G25100020116,체어 14/내추럴,의자,톤,336000,0,336000,0,0,https://homestyle.lge.co.kr/item?productId=G25100020116,https://static-store.lge.co.kr/goods/org/509/251017000072509.jpg,410,840,515,인테리어의자,2506000083,999999,N,N,주식회사 에프엠 가구라운지,저가,0,336000,50,0,미분류,FALSE,FALSE,3,중급,국내,우드·브라운계,기타,2112,중,,,,FALSE,FALSE,0,1,0,0,1,있음,0,02-6956-9293,무,본품 1EA,"22,000 박스당",내추럴,체코,TON (에프엠가구 라운지),너도밤나무,W410*D515*H840*SH440mm,체어 14,상세페에지 참조
G25100020112,체어 18/누가,의자,톤,340000,0,340000,0,0,https://homestyle.lge.co.kr/item?productId=G25100020112,https://static-store.lge.co.kr/goods/org/489/251017000072489.jpg,410,840,515,인테리어의자,2506000083,999999,N,N,주식회사 에프엠 가구라운지,저가,0,340000,50,0,미분류,FALSE,FALSE,3,중급,국내,미분류,기타,2112,중,,,,FALSE,FALSE,0,1,0,0,1,있음,0,02-6956-9293,무,본품 1EA,"22,000 박스당",누가,체코,TON (에프엠가구 라운지),너도밤나무,W410*D515*H840*SH440mm,체어 18,상세페이지 참조
G25100022059,플렉스 컴퓨터 사무용 책상 의자 CFX12PA,의자,파트라,436000,5,414000,0,0,https://homestyle.lge.co.kr/item?productId=G25100022059,https://static-store.lge.co.kr/goods/org/363/251103000095363.jpg,686,1015,615,학생·사무용의자,2506000085,7992,N,N,㈜파트라,중저가,0,414000,50,0,프리미엄,TRUE,FALSE,5,중급,국내,블랙계,모던 미니멀,4219,대,,,,TRUE,FALSE,1,1,2,2,1,있음,3,고객센터 / 1899-2609,해당사항 없음,의자 1EA,택배(무료배송),"패브릭 : 301(그레이), 303(레드), 304(블루), 306(블랙), 307(그린), 308(옐로우) 가죽사양 : 726(블랙)/인조가죽, 916(블랙)/천연가죽",대한민국,파트라,"패브릭, 스틸, PP, 인조가죽, 천연가죽 등",W686 X D615 X H1015 (mm),파트라 플렉스 / CFX12PA,"구매일로 부터 2년 무상 A/S (단, 고객과실 또는 보증기간 경과 시 유상 A/S) "
G25100022073,롤프 중역용 풋스툴 오토만 발받침대 RF85G_L 천연가죽,의자,파트라,259000,5,246000,0,0,https://homestyle.lge.co.kr/item?productId=G25100022073,https://static-store.lge.co.kr/goods/org/480/251103000095480.jpg,530,419,530,학생·사무용의자,2506000085,1998,N,N,㈜파트라,저가,0,246000,50,0,프리미엄,TRUE,FALSE,5,중급,국내,블랙계,모던 미니멀,2809,중,,,,TRUE,FALSE,1,1,2,0,1,있음,4,고객센터 / 1899-2609,해당사항 없음,의자 1EA,택배(무료배송),"916(블랙), 920(브라운)",대한민국,파트라,"스틸, 천연가죽, PP 등",W530 x D530 x H419 mm,파트라 롤프 / PCT_RF85G_L,"구매일로 부터 2년 무상 A/S (단, 고객과실 또는 보증기간 경과 시 유상 A/S)"
G25100022060,플렉스 컴퓨터 사무용 책상 의자 CFX11PA,의자,파트라,471000,5,447000,0,0,https://homestyle.lge.co.kr/item?productId=G25100022060,https://static-store.lge.co.kr/goods/org/381/251103000095381.jpg,686,1168,615,학생·사무용의자,2506000085,7992,N,N,㈜파트라,중저가,0,447000,50,0,프리미엄,TRUE,FALSE,5,중급,국내,블랙계,모던 미니멀,4219,대,,,,TRUE,FALSE,1,1,2,2,1,있음,3,고객센터 / 1899-2609,해당사항 없음,의자 1EA,택배(무료배송),"패브릭 : 301(그레이), 303(레드), 304(블루), 306(블랙), 307(그린), 308(옐로우) 가죽사양 : 726(블랙)/인조가죽, 916(블랙)/천연가죽",대한민국,파트라,"패브릭, 스틸, PP, 인조가죽, 천연가죽 등",W686 X D615 X H1168 (mm),파트라 플렉스 / CFX11PA,"구매일로 부터 2년 무상 A/S (단, 고객과실 또는 보증기간 경과 시 유상 A/S)"
G25100022067,볼프 중역용 임원 책상 의자 CVF11-L 천연가죽,의자,파트라,1056000,6,990000,0,0,https://homestyle.lge.co.kr/item?productId=G25100022067,https://static-store.lge.co.kr/goods/org/439/251103000095439.jpg,610,1200,635,학생·사무용의자,2506000085,1998,N,N,㈜파트라,중고가,0,990000,50,0,프리미엄,TRUE,FALSE,4,중급,국내,블랙계,모던 미니멀,3874,대,,,,TRUE,FALSE,1,0,2,2,0,있음,2,고객센터 / 1899-2609 ,해당사항 없음,의자 1EA,택배(무료배송),"916(블랙), 920(브라운)",대한민국,파트라,"천연가죽, 알루미늄, PP, 철재, 스펀지 등",W610 X D635 X H1200 (mm),파트라 볼프 / CVF11-L,"구매일로 부터 2년 무상 A/S (단, 고객과실 또는 보증기간 경과 시 유상 A/S)"
G25100022068,볼프 중역용 임원 책상 의자 CVF11-IL 인조가죽,의자,파트라,630000,5,598500,0,0,https://homestyle.lge.co.kr/item?productId=G25100022068,https://static-store.lge.co.kr/goods/org/444/251103000095444.jpg,610,1200,635,학생·사무용의자,2506000085,2997,N,N,㈜파트라,중가,0,598500,50,0,보급형,FALSE,FALSE,3,중급,국내,화이트계,기타,3874,대,,,,TRUE,FALSE,1,1,0,2,0,있음,0,고객센터 / 1899-2609,해당사항 없음,의자 1EA,택배(무료배송) ,"725(아이보리),726(블랙),730(빈티지)",대한민국,파트라,"인조가죽, 알루미늄, PP, 철재, 스펀지 등",W610 X D635 X H1200 (mm),파트라 볼프 / CVF11-IL,"구매일로 부터 2년 무상 A/S (단, 고객과실 또는 보증기간 경과 시 유상 A/S)"
G25100022027,마린 컴퓨터 학생 책상 의자 CMA11PAB 블랙,의자,파트라,267000,6,249000,0,0,https://homestyle.lge.co.kr/item?productId=G25100022027,https://static-store.lge.co.kr/goods/org/797/251031000094797.jpg,670,1155,565,학생·사무용의자,2506000085,9990,N,N,㈜파트라,저가,0,249000,50,0,일반,FALSE,FALSE,5,중급,국내,블랙계,인더스트리얼,3786,대,,,,TRUE,FALSE,1,1,0,2,1,있음,2,고객센터 / 1899-2609,해당사항 없음,의자 1EA,택배(무료배송) ,"등판 : 6811(다크그레이),681(그레이) 좌판 : 321(그레이),323(레드),324(블루),326(블랙),327(그린)",대한민국,파트라,"패브릭, 스틸, PP 등",W670 X D565 X H1155 (mm),파트라 마린 / CMA11PAB_BK,"구매일로 부터 2년 무상 A/S (단, 고객과실 또는 보증기간 경과 시 유상 A/S) "
G25100022026,마린 컴퓨터 학생 책상 의자 CMA11PAB 화이트,의자,파트라,270000,7,249000,0,0,https://homestyle.lge.co.kr/item?productId=G25100022026,https://static-store.lge.co.kr/goods/org/780/251031000094780.jpg,670,1155,565,학생·사무용의자,2506000085,9990,N,N,㈜파트라,저가,0,249000,50,0,일반,FALSE,FALSE,5,중급,국내,블랙계,인더스트리얼,3786,대,,,,TRUE,FALSE,1,1,0,2,1,있음,2,고객센터 / 1899-2609,해당사항 없음,의자 1EA,택배(무료배송),"등판 : 6811(다크그레이),681(그레이) 좌판 : 321(그레이),323(레드),324(블루),326(블랙),327(그린)",대한민국,파트라,"패브릭, 스틸, PP 등",W670 X D565 X H1155 (mm),파트라 마린 / CMA11PAB_WH,"구매일로 부터 2년 무상 A/S (단, 고객과실 또는 보증기간 경과 시 유상 A/S) "
G25100021302,루미 풀커버 PIPE LEGS 책상 의자 ST134U,의자,파트라,155000,0,155000,0,0,https://homestyle.lge.co.kr/item?productId=G25100021302,https://static-store.lge.co.kr/goods/org/046/251029000092046.jpg,552,742,522,학생·사무용의자,2506000085,3996,N,N,㈜파트라,저가,0,155000,50,0,일반,FALSE,FALSE,5,중급,국내,그레이계,인더스트리얼,2881,중,,,,TRUE,FALSE,1,1,0,0,1,있음,2,고객센터 / 1899-2609,해당사항 없음,의자 1EA,택배(무료배송) ,"341(그레이),343(파스텔핑크),344(파스텔블루),348(파스텔오렌지)",대한민국,파트라,"패브릭, PP, 스틸 등",W552 X D522 X H742 (mm),파트라 루미 풀커버 PIPE / ST134U,"구매일로 부터 2년 무상 A/S (단, 고객과실 또는 보증기간 경과 시 유상 A/S)"
G25100021311,버블 라운지 체어,식탁·테이블,오스토,1630000,0,1630000,0,0,https://homestyle.lge.co.kr/item?productId=G25100021311,https://static-store.lge.co.kr/goods/org/518/251230000126518.jpg,810,750,805,식탁,2506000082,999999,N,N,오스토,중가,0,1630000,49.6,0,일반,FALSE,FALSE,2,중급,국내,화이트계,클래식,6520,중,,,1,FALSE,FALSE,0,1,0,0,0,있음,0,유창선 010-2723-5938,무,체어,"전 지역 별도 책정 (제품별/수량별/지역별 차등) – 착불 배송비는 구매하신 제품의 종류, 세부 구성(모듈), 수량 및 배송 지역에 따라 상이하게 책정되며, 주문 접수 후 담당자가 확인하여 개별 안내해 드립니다. 엘리베이터 사용 불가, 사다리차 이용, 계단 운반 등 특수 배송 환경에 따라 현장에서 추가 비용이 발생할 수 있습니다.",베이지&그레이,Made in China,osto,"등방석&좌방석(패브릭) / 등 마감(마이크로파이버 가죽) / 하부다리(마이크로파이버 가죽, 회전판)",W810 X D805 X H750mm,버블 라운지 체어 BUBBLE LOUNGE CHAIR,상세페이지 참조
G25100021224,코브 라운지 스툴 발받침 의자 CV35S,의자,파트라,128000,0,128000,0,0,https://homestyle.lge.co.kr/item?productId=G25100021224,https://static-store.lge.co.kr/goods/org/245/251029000091245.jpg,582,416,542,스툴·보조의자,2506000088,4995,N,N,㈜파트라,저가,0,128000,50,0,일반,FALSE,FALSE,5,중급,국내,화이트계,클래식,3154,대,,,,TRUE,FALSE,1,1,0,2,1,있음,2,고객센터 / 1899-2609,해당사항 없음,의자 1EA,택배(무료배송),"패브릭 : 그레이, 레드, 베이지, 그린 인조가죽 : 브라운",대한민국,파트라,"스틸, 스펀지, 패브릭, 인조가죽 등",W582 x D542 x H416 mm,파트라 코브 라운지 스툴 / CV35S,"구매일로 부터 2년 무상 A/S (단, 고객과실 또는 보증기간 경과 시 유상 A/S)"
G25100021114,세토 데스크 콘솔,책상,오투가구,400000,0,400000,0,0,https://homestyle.lge.co.kr/item?productId=G25100021114,https://static-store.lge.co.kr/goods/org/482251028000090482.jpg,900,910,500,일자형책상,2506000075,999,N,N,오투가구,저가,0,400000,49.4,0,프리미엄,TRUE,FALSE,3,일반,국내,우드·브라운계,내추럴 우드,4500,중,,,,TRUE,TRUE,2,1,2,0,1,있음,0,(주)동원교역고객센터: 031-767-4602,해당없음,데스크 콘솔,"배송비, 설치비 무료(배송시 필요한 사다리차, 곤돌라, 엘리베이터, 인부 등 추가비용 발생시엔 고객부담) 제주/도서산간 일부지역 배송 불가 - 상세페이지 참조",월넛 브라운,인도네시아,인도네시아 OEM / (주) 동원교역,"바디,도어-민디 무늬목,MDF 다리-원목",W900 X D500 X H910(mm),세토 데스크 콘솔,본사의 전제품은 제품 불량시 1년간 무상 a/s 소비자 과실의 경우 제품 무상 a/s 불가
G25100020739,Storage - SR19DRA,식탁·테이블,몬스트럭쳐,1921100,0,1921100,0,0,https://homestyle.lge.co.kr/item?productId=G25100020739,https://static-store.lge.co.kr/goods/org/484/251023000086484.jpg,10,787,300,거실테이블,2506000103,7999992,N,N,(주)몬스트럭쳐,중가,0,1921100,49.6,0,미분류,FALSE,FALSE,3,일반,국내,그레이계,기타,30,소,,,1,FALSE,FALSE,0,3,0,0,2,있음,0,주식회사 몬스트럭쳐 고객센터 / 031-318-9225,해당사항 없음,"Panel, Bracket, Wire&Bolt","직접 조립시 택배 비용 발생(개별상이), 서울/경기 100,000원 , 그 외 지역 200,000원, 제주,도서/산간 300,000원",Anodized Silver (Hairline Finish),Korea,monstructure,Aluminum,"W1,064*D300*H787",Storage - SR19DRA,"제품 하자로 인한 교환 및 반품안내 - 제품 하자로 인한 교환은 상품수령 후 7일 이내 신청해주셔야 교환이 가능합니다.   고객센터 031-318-9225 / monster@monstructure.com 로 의사를 꼭 미리 알려주시기 바랍니다. - DIY 제품은 조립 후 교환/환불/취소/반품이 불가하오니, 조립 전 포함된 설명서를 보시고 모든 부품의 이상 유무를 반드시 확인해주시기 바랍니다. - DIY 제품특성상 부분 부품교환이 가능하므로 이상 발견시 이메일이나 전화로 주문내역과 해당부품의 사진을 접수해주시기 바랍니다.  교환 및 반품이 불가능한 경우 - 고객님의 책임 있는 사유로 상품등이 멸실 또는 훼손된 경우 - 포장을 개봉하였거나 포장이 훼손되어 상품가치가 상실된 경우 - 고객님의 사용 또는 일부 소비에 의하여 상품의 가치가 현저히 감소한 경우 * 단순변심 및 고객님의 사정으로 반품, 교환하실 경우, 반송비 (교환의 경우 왕복배송비) 는 고객님 부담입니다.  A/S - 제품특성에 관련된 A/S는 1년 무상입니다. - 수령일로부터 7일이내 몬스트럭쳐 제품이 불량이라고 판단되면 무상 A/S를 해드립니다. - 이사 또는 상품이동등 부주의로 인한 파손, 고장은 A/S가 불가능합니다. - 제품의 특성상 변형, 변색, 스크래치가 되는 상품은 A/S가 불가능합니다. - 고객변심으로 인한 부품교체는 유상 A/S입니다."
